"latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type"
-28.8222,128.7123,336.4,4.4,1.9,"2019-12-25",49,"Terra","MODIS",79,6.03,298.7,220.9,"D",0
-28.8501,128.7521,339.4,4.4,1.9,"2019-12-25",49,"Terra","MODIS",83,6.03,299.2,254.6,"D",0
-28.8387,128.699,335.4,4.4,1.9,"2019-12-25",49,"Terra","MODIS",78,6.03,299.1,206.5,"D",0
-28.8498,128.7442,345.2,4.4,1.9,"2019-12-25",49,"Terra","MODIS",89,6.03,299.3,341,"D",0
-28.8216,128.7044,333.9,4.4,1.9,"2019-12-25",49,"Terra","MODIS",75,6.03,298.5,192,"D",0
-28.8393,128.7068,342.1,4.4,1.9,"2019-12-25",49,"Terra","MODIS",86,6.03,299.5,298.4,"D",0
-35.6801,137.0227,330.4,1.1,1,"2019-12-25",51,"Terra","MODIS",56,6.03,309.7,11.5,"D",0
-37.5342,147.6788,314.1,2.7,1.6,"2019-12-25",51,"Terra","MODIS",54,6.03,292.1,37.3,"D",0
-37.5729,147.616,334.6,2.6,1.6,"2019-12-25",51,"Terra","MODIS",87,6.03,293.6,127.7,"D",0
-37.9293,141.4571,355.9,1.2,1.1,"2019-12-25",51,"Terra","MODIS",98,6.03,299.9,88.4,"D",0
-37.5707,147.5846,320.7,2.6,1.6,"2019-12-25",51,"Terra","MODIS",44,6.03,293,60.4,"D",0
-37.6331,147.8614,313.4,2.7,1.6,"2019-12-25",51,"Terra","MODIS",46,6.03,287.1,32.8,"D",0
-37.8065,144.769,323.8,1.8,1.3,"2019-12-25",51,"Terra","MODIS",31,6.03,306.1,10.4,"D",2
-37.9191,141.4648,350.8,1.2,1.1,"2019-12-25",51,"Terra","MODIS",95,6.03,299.1,69.9,"D",0
-36.1563,139.9453,335.2,1,1,"2019-12-25",51,"Terra","MODIS",31,6.03,315.3,12.2,"D",0
-36.1503,139.9701,376.7,1,1,"2019-12-25",51,"Terra","MODIS",100,6.03,313.9,122.4,"D",0
-36.1579,139.9568,358.9,1,1,"2019-12-25",51,"Terra","MODIS",99,6.03,316.8,62.9,"D",0
-37.6372,147.8872,315.4,2.7,1.6,"2019-12-25",51,"Terra","MODIS",68,6.03,290.7,42.6,"D",0
-37.6353,147.893,317.1,2.7,1.6,"2019-12-25",51,"Terra","MODIS",60,6.03,290.7,46.5,"D",0
-37.5815,147.9601,307.4,2.8,1.6,"2019-12-25",51,"Terra","MODIS",28,6.03,287.1,24.2,"D",0
-37.5764,147.61,333.1,2.6,1.6,"2019-12-25",51,"Terra","MODIS",84,6.03,293.8,116.3,"D",0
-37.9376,141.442,316.5,1.2,1.1,"2019-12-25",51,"Terra","MODIS",23,6.03,297.3,10.4,"D",0
-37.9357,141.5117,317.9,1.2,1.1,"2019-12-25",51,"Terra","MODIS",59,6.03,301.1,12.2,"D",0
-37.9392,141.4555,321.6,1.2,1.1,"2019-12-25",51,"Terra","MODIS",61,6.03,296.6,16.5,"D",0
-36.1488,139.9586,367.9,1,1,"2019-12-25",51,"Terra","MODIS",100,6.03,316.2,90,"D",0
-38.3193,141.5856,314.4,1.2,1.1,"2019-12-25",51,"Terra","MODIS",56,6.03,299.1,6,"D",2
-37.3313,148.4881,315.2,3,1.6,"2019-12-25",51,"Terra","MODIS",66,6.03,292.7,57.4,"D",0
-37.9289,141.4631,358.2,1.2,1.1,"2019-12-25",51,"Terra","MODIS",99,6.03,298.6,92.6,"D",0
-36.1595,139.9682,371.1,1,1,"2019-12-25",51,"Terra","MODIS",100,6.03,318.1,101,"D",0
-37.9273,141.4496,339.7,1.2,1.1,"2019-12-25",51,"Terra","MODIS",85,6.03,298.6,44,"D",0
-37.531,147.6855,313,2.7,1.6,"2019-12-25",51,"Terra","MODIS",35,6.03,292.2,32.3,"D",0
-37.5261,147.5561,307.5,2.6,1.6,"2019-12-25",51,"Terra","MODIS",8,6.03,292,22.6,"D",0
-14.3602,127.6447,341.8,3,1.6,"2019-12-25",223,"Terra","MODIS",87,6.03,305,141.4,"D",0
-14.405,127.3554,329,2.8,1.6,"2019-12-25",223,"Terra","MODIS",63,6.03,305.5,35.4,"D",0
-14.4022,127.3299,331.5,2.8,1.6,"2019-12-25",223,"Terra","MODIS",75,6.03,306.1,51.3,"D",0
-14.4033,127.3624,328.8,2.8,1.6,"2019-12-25",223,"Terra","MODIS",58,6.03,304.9,34.8,"D",0
-14.4003,127.3369,332.4,2.8,1.6,"2019-12-25",223,"Terra","MODIS",77,6.03,306.1,56.6,"D",0
-14.2402,129.935,312.6,4.4,1.9,"2019-12-25",223,"Terra","MODIS",55,6.03,294.8,48.6,"D",0
-14.3605,127.6394,335,3,1.6,"2019-12-25",223,"Terra","MODIS",75,6.03,305.4,88.8,"D",0
-14.3635,127.6669,341.5,3,1.6,"2019-12-25",223,"Terra","MODIS",87,6.03,302.8,143.6,"D",0
-14.3244,127.5932,333.5,2.9,1.6,"2019-12-25",223,"Terra","MODIS",75,6.03,305.1,70.2,"D",0
-14.3398,127.5863,346.1,2.9,1.6,"2019-12-25",223,"Terra","MODIS",91,6.03,305.3,166,"D",0
-14.3391,127.5917,349.1,2.9,1.6,"2019-12-25",223,"Terra","MODIS",93,6.03,304.8,196.5,"D",0
-14.3251,127.5879,332.3,2.9,1.6,"2019-12-25",223,"Terra","MODIS",71,6.03,305.5,60.5,"D",0
-13.1487,130.3378,314,4.6,2,"2019-12-25",223,"Terra","MODIS",41,6.03,293.1,63.1,"D",0
-13.1532,130.3802,313.6,4.6,2,"2019-12-25",223,"Terra","MODIS",46,6.03,292.9,59.2,"D",0
-14.3634,127.6722,339.8,3,1.6,"2019-12-25",223,"Terra","MODIS",86,6.03,302.2,130.4,"D",0
-14.4427,127.4303,328.7,2.9,1.6,"2019-12-25",223,"Terra","MODIS",27,6.03,304.4,31.1,"D",0
-14.239,129.9408,313.2,4.4,1.9,"2019-12-25",223,"Terra","MODIS",57,6.03,295.2,52,"D",0
-17.6183,124.1988,335.3,1.8,1.3,"2019-12-25",224,"Terra","MODIS",73,6.03,308.4,36.2,"D",0
-17.6163,124.1817,340.8,1.8,1.3,"2019-12-25",224,"Terra","MODIS",82,6.03,309.9,57.5,"D",0
-17.6143,124.1647,333.1,1.8,1.3,"2019-12-25",224,"Terra","MODIS",67,6.03,309.1,28.4,"D",0
-17.6197,125.1148,335.8,2.1,1.4,"2019-12-25",224,"Terra","MODIS",74,6.03,308.5,50.1,"D",0
-17.6123,124.1479,337.2,1.8,1.3,"2019-12-25",224,"Terra","MODIS",77,6.03,308.9,43.5,"D",0
-17.6302,125.0935,337.7,2.1,1.4,"2019-12-25",224,"Terra","MODIS",77,6.03,309.3,57.4,"D",0
-17.6064,124.2003,332.7,1.8,1.3,"2019-12-25",224,"Terra","MODIS",66,6.03,307.8,27.6,"D",0
-17.6044,124.1833,342.5,1.8,1.3,"2019-12-25",224,"Terra","MODIS",85,6.03,309,64.4,"D",0
-18.8349,125.6946,335.9,2.4,1.5,"2019-12-25",224,"Terra","MODIS",72,6.03,312.7,44.8,"D",0
-18.8384,125.6764,336.1,2.4,1.5,"2019-12-25",224,"Terra","MODIS",72,6.03,312.3,48.1,"D",0
-17.6201,125.1215,330.2,2.1,1.4,"2019-12-25",224,"Terra","MODIS",53,6.03,308.4,24.7,"D",0
-17.6178,125.1017,332.2,2.1,1.4,"2019-12-25",224,"Terra","MODIS",65,6.03,308.7,29.9,"D",0
-15.7901,124.4225,328.8,1.8,1.3,"2019-12-25",224,"Terra","MODIS",44,6.03,306,17.6,"D",0
-16.3655,124.7467,327.1,1.9,1.3,"2019-12-25",224,"Terra","MODIS",0,6.03,307.5,29,"D",0
-17.6325,125.1133,337.5,2.1,1.4,"2019-12-25",224,"Terra","MODIS",77,6.03,308.9,59.9,"D",0
-18.8325,125.6715,334.9,2.4,1.5,"2019-12-25",224,"Terra","MODIS",69,6.03,311.5,38.4,"D",0
-21.1797,118.6108,333.4,1,1,"2019-12-25",225,"Terra","MODIS",64,6.03,312.9,11.9,"D",0
-21.1811,118.6205,336.3,1,1,"2019-12-25",225,"Terra","MODIS",73,6.03,315.2,15.8,"D",0
-21.1632,118.6198,345,1,1,"2019-12-25",225,"Terra","MODIS",87,6.03,314,29.6,"D",0
-21.0123,116.5609,349.4,1,1,"2019-12-25",225,"Terra","MODIS",91,6.03,317.7,39.9,"D",0
-21.1825,118.6302,341.7,1,1,"2019-12-25",225,"Terra","MODIS",82,6.03,314.9,25.2,"D",0
-21.0092,116.5411,357.8,1,1,"2019-12-25",225,"Terra","MODIS",98,6.03,314.9,61.8,"D",0
-21.172,118.6219,341.6,1,1,"2019-12-25",225,"Terra","MODIS",82,6.03,315.5,24.7,"D",0
-19.781,123.3912,340.3,1.7,1.3,"2019-12-25",225,"Terra","MODIS",80,6.03,317,31.4,"D",0
-19.6654,125.71,336.6,2.5,1.5,"2019-12-25",225,"Terra","MODIS",65,6.03,314.2,40.6,"D",0
-19.7778,123.3853,343.6,1.7,1.3,"2019-12-25",225,"Terra","MODIS",85,6.03,317.3,43.5,"D",0
-21.0107,116.551,369.5,1,1,"2019-12-25",225,"Terra","MODIS",100,6.03,318,97.2,"D",0
-21.1087,118.2434,336.4,1,1,"2019-12-25",225,"Terra","MODIS",61,6.03,312.8,15.1,"D",0
-19.6565,125.6936,344.1,2.5,1.5,"2019-12-25",225,"Terra","MODIS",86,6.03,314.6,90.5,"D",0
-19.663,125.6862,341,2.5,1.5,"2019-12-25",225,"Terra","MODIS",81,6.03,314.7,66.3,"D",0
-21.1528,118.6116,337.2,1,1,"2019-12-25",225,"Terra","MODIS",75,6.03,312.3,16.9,"D",0
-19.7791,123.3752,340.3,1.7,1.3,"2019-12-25",225,"Terra","MODIS",80,6.03,317,31.5,"D",0
-21.1101,118.253,336,1,1,"2019-12-25",225,"Terra","MODIS",50,6.03,314.4,14.2,"D",0
-21.0031,116.5625,339.6,1,1,"2019-12-25",225,"Terra","MODIS",79,6.03,317,20.5,"D",0
-21.1618,118.6101,333.5,1,1,"2019-12-25",225,"Terra","MODIS",64,6.03,312.5,10.9,"D",0
-21.1193,118.2548,338.4,1,1,"2019-12-25",225,"Terra","MODIS",72,6.03,312,20,"D",0
-21.1179,118.2452,355.9,1,1,"2019-12-25",225,"Terra","MODIS",97,6.03,313.3,55.6,"D",0
-21.1646,118.6295,342.8,1,1,"2019-12-25",225,"Terra","MODIS",84,6.03,314.9,25.8,"D",0
-21.0016,116.5526,367.6,1,1,"2019-12-25",225,"Terra","MODIS",100,6.03,317.7,90.6,"D",0
-21.1734,118.6316,335.3,1,1,"2019-12-25",225,"Terra","MODIS",70,6.03,315.1,14.7,"D",0
-21,116.5427,354.7,1,1,"2019-12-25",225,"Terra","MODIS",96,6.03,315.1,53.6,"D",0
-21.1902,118.619,335,1,1,"2019-12-25",225,"Terra","MODIS",69,6.03,313.1,13.1,"D",0
-21.0199,116.5494,342.2,1,1,"2019-12-25",225,"Terra","MODIS",83,6.03,315.8,26,"D",0
-21.3904,116.4395,374.5,1,1,"2019-12-25",225,"Terra","MODIS",100,6.03,313.4,119.9,"D",0
-21.0214,116.5593,344,1,1,"2019-12-25",225,"Terra","MODIS",85,6.03,317.8,28.9,"D",0
-21.3889,116.4295,344.1,1,1,"2019-12-25",225,"Terra","MODIS",87,6.03,311.9,32.4,"D",0
-24.2195,119.9148,333.3,1.2,1.1,"2019-12-25",226,"Terra","MODIS",64,6.03,315.4,12,"D",0
-26.0331,128.4313,342.1,4.7,2,"2019-12-25",226,"Terra","MODIS",83,6.03,311.1,229.4,"D",0
-23.9246,118.7186,336.3,1.1,1,"2019-12-25",226,"Terra","MODIS",65,6.03,317.2,10.4,"D",0
-23.9168,118.7304,341.1,1.1,1,"2019-12-25",226,"Terra","MODIS",82,6.03,318.7,18.3,"D",0
-23.1707,117.0617,360.2,1,1,"2019-12-25",226,"Terra","MODIS",100,6.03,300.5,63.8,"D",0
-23.9154,118.7201,340.2,1.1,1,"2019-12-25",226,"Terra","MODIS",78,6.03,318.9,16.9,"D",0
-26.0343,128.4721,337.1,4.7,2,"2019-12-25",226,"Terra","MODIS",76,6.03,312.5,155.6,"D",0
-26.0312,128.4245,336.5,4.7,2,"2019-12-25",226,"Terra","MODIS",75,6.03,310.5,143.7,"D",0
-26.0365,128.4788,335.4,4.7,2,"2019-12-25",226,"Terra","MODIS",72,6.03,312.8,131,"D",0
-26.435,125.7506,337.1,3.1,1.7,"2019-12-25",227,"Terra","MODIS",80,6.03,311.3,88.2,"D",0
-27.8009,127.9491,336.2,4.5,2,"2019-12-25",227,"Terra","MODIS",78,6.03,305.4,174,"D",0
-26.4377,125.7819,338.3,3.1,1.7,"2019-12-25",227,"Terra","MODIS",82,6.03,311.9,98.1,"D",0
-27.7684,127.9984,331.9,4.6,2,"2019-12-25",227,"Terra","MODIS",70,6.03,305.9,125.5,"D",0
-26.4355,125.7766,339.4,3.1,1.7,"2019-12-25",227,"Terra","MODIS",84,6.03,312.1,104.8,"D",0
-27.8201,127.9823,330.4,4.6,2,"2019-12-25",227,"Terra","MODIS",68,6.03,305.4,102.2,"D",0
-27.8207,127.9868,331.2,4.6,2,"2019-12-25",227,"Terra","MODIS",68,6.03,305.3,113.9,"D",0
-27.8,127.9417,332.4,4.5,2,"2019-12-25",227,"Terra","MODIS",71,6.03,305.1,127.8,"D",0
-27.8029,127.9881,331.7,4.6,2,"2019-12-25",227,"Terra","MODIS",70,6.03,305.7,122,"D",0
-26.433,125.7452,332.9,3.1,1.7,"2019-12-25",227,"Terra","MODIS",71,6.03,311.3,55.1,"D",0
-27.7673,127.9911,331.4,4.6,2,"2019-12-25",227,"Terra","MODIS",69,6.03,305.7,122.1,"D",0
-32.191,121.358,351.5,1.8,1.3,"2019-12-25",228,"Terra","MODIS",95,6.03,301.4,119.3,"D",0
-32.1928,121.3773,332.3,1.8,1.3,"2019-12-25",228,"Terra","MODIS",63,6.03,302.3,33.7,"D",0
-32.2029,121.3564,345.2,1.8,1.3,"2019-12-25",228,"Terra","MODIS",92,6.03,297.9,90.6,"D",0
-32.1978,121.363,370.3,1.8,1.3,"2019-12-25",228,"Terra","MODIS",100,6.03,301.6,241.8,"D",0
-32.116,121.7002,327.2,1.9,1.3,"2019-12-25",228,"Terra","MODIS",54,6.03,297.7,31,"D",0
-32.0235,121.3726,333.9,1.8,1.3,"2019-12-25",228,"Terra","MODIS",68,6.03,297.9,41.6,"D",0
-32.0897,121.6829,327.9,1.9,1.3,"2019-12-25",228,"Terra","MODIS",67,6.03,298.9,32.2,"D",0
-32.0217,121.3535,330.8,1.8,1.3,"2019-12-25",228,"Terra","MODIS",56,6.03,295.6,35.9,"D",0
-32.0698,121.6037,328.4,1.9,1.3,"2019-12-25",228,"Terra","MODIS",38,6.03,299.8,22.6,"D",0
-32.2048,121.3758,334.9,1.8,1.3,"2019-12-25",228,"Terra","MODIS",71,6.03,300.7,44.3,"D",0
-32.2826,121.3067,359.7,1.8,1.3,"2019-12-25",228,"Terra","MODIS",99,6.03,289.7,171.4,"D",0
-32.2846,121.326,371,1.8,1.3,"2019-12-25",228,"Terra","MODIS",100,6.03,294.6,250.1,"D",0
-32.2799,121.3396,335.9,1.8,1.3,"2019-12-25",228,"Terra","MODIS",70,6.03,298.8,51.4,"D",0
-32.278,121.3202,381.5,1.8,1.3,"2019-12-25",228,"Terra","MODIS",100,6.03,296.2,347.5,"D",0
-32.29,121.3186,341.5,1.8,1.3,"2019-12-25",228,"Terra","MODIS",83,6.03,290,81.4,"D",0
-32.3709,121.5274,323.1,1.9,1.3,"2019-12-25",228,"Terra","MODIS",15,6.03,295.3,19,"D",0
